Date,GL Account,Credit,Debit,Property Name
6/25/2025,"1410 - Appliances, Furniture and Equipment",,"1,412.23",Midway Manor Apartments
6/25/2025,"1410 - Appliances, Furniture and Equipment",,"1,408.32",Midway Manor Apartments
6/26/2025,"1410 - Appliances, Furniture and Equipment",,73.15,Clear Lake Palms
6/26/2025,"1410 - Appliances, Furniture and Equipment",,612.38,Parc Place Villas
6/27/2025,"1410 - Appliances, Furniture and Equipment",,"1,692.24",Castle Creek Apartments
6/27/2025,"1410 - Appliances, Furniture and Equipment",,"1,692.24",Castle Creek Apartments
6/27/2025,"1410 - Appliances, Furniture and Equipment",,"1,692.24",Castle Creek Apartments
6/27/2025,"1410 - Appliances, Furniture and Equipment",,"1,692.24",Castle Creek Apartments
6/27/2025,"1410 - Appliances, Furniture and Equipment",,666.5,Infinity Magnolia LLC
6/27/2025,"1410 - Appliances, Furniture and Equipment",,666.5,Infinity Magnolia LLC
6/27/2025,"1410 - Appliances, Furniture and Equipment",,520.19,Woodridge Manor
6/27/2025,"1410 - Appliances, Furniture and Equipment",,"1,471.54",Woodridge Manor
6/27/2025,"1410 - Appliances, Furniture and Equipment",,"1,140.30",Woodridge Manor
6/27/2025,"1410 - Appliances, Furniture and Equipment",,510.42,Woodridge Manor
6/27/2025,"1410 - Appliances, Furniture and Equipment",,148.13,Woodridge Manor
6/27/2025,"1410 - Appliances, Furniture and Equipment",,"1,502.06",Woodridge Manor
6/27/2025,"1410 - Appliances, Furniture and Equipment",,617.93,Woodridge Manor
6/27/2025,"1410 - Appliances, Furniture and Equipment",,666.5,"Infinity Reserve at Waters, LLC"
6/28/2025,"1410 - Appliances, Furniture and Equipment",,403.13,Buena Vista
6/28/2025,"1410 - Appliances, Furniture and Equipment",,399.64,Buena Vista
6/28/2025,"1410 - Appliances, Furniture and Equipment",,420.51,Luna At Hollywood
6/30/2025,"1410 - Appliances, Furniture and Equipment",,588.5,The Standard at 2690
6/20/2025,1800 - Escrow Loan,,"8,072.34",Zuli Shopping Plaza
6/6/2025,1801 - Escrow Insurance,,"8,958.33",Clear Lake Palms
6/6/2025,1801 - Escrow Insurance,,"11,230.33",South Bay Plantation
6/6/2025,1801 - Escrow Insurance,,"54,570.00",The Standard at 2690
6/6/2025,1801 - Escrow Insurance,,"24,910.00","Infinity Reserve at Waters, LLC"
6/9/2025,1801 - Escrow Insurance,,"3,005.00",Woodridge Manor
6/9/2025,1801 - Escrow Insurance,,"20,489.99",Infinity Las Casitas Apartments LLC
6/9/2025,1801 - Escrow Insurance,,"36,698.21",Azure Villas
6/9/2025,1801 - Escrow Insurance,,"12,045.00",Roselea Manor Apartments
6/9/2025,1801 - Escrow Insurance,,"17,763.00",Parc Place Villas
6/9/2025,1801 - Escrow Insurance,,"28,879.00",Laguna Place
6/9/2025,1801 - Escrow Insurance,,"40,956.00",Grove at Temple Terrace
6/9/2025,1801 - Escrow Insurance,,"30,296.10",Buena Vista
6/9/2025,1801 - Escrow Insurance,,727.53,Infinity Gardens Apartments LLC
6/10/2025,1801 - Escrow Insurance,,"16,392.35","Infinity Magnolia 2, LLC"
6/2/2025,1802 - Escrow Real Estate Taxes,,"6,879.90","Infinity Highland Oaks, LLC"
6/2/2025,1802 - Escrow Real Estate Taxes,,"5,938.14",INFINITY MAJESTIC PH LLC
6/6/2025,1802 - Escrow Real Estate Taxes,,"46,756.90",Clear Lake Palms
6/6/2025,1802 - Escrow Real Estate Taxes,,"19,609.27",South Bay Plantation
6/6/2025,1802 - Escrow Real Estate Taxes,,"63,949.17",The Standard at 2690
6/6/2025,1802 - Escrow Real Estate Taxes,,"23,741.00","Infinity Reserve at Waters, LLC"
6/9/2025,1802 - Escrow Real Estate Taxes,,"3,953.64",Woodridge Manor
6/9/2025,1802 - Escrow Real Estate Taxes,,"5,700.00",Infinity Las Casitas Apartments LLC
6/9/2025,1802 - Escrow Real Estate Taxes,,"54,347.20",Azure Villas
6/9/2025,1802 - Escrow Real Estate Taxes,,"14,188.67",Roselea Manor Apartments
6/9/2025,1802 - Escrow Real Estate Taxes,,"32,191.00",Parc Place Villas
6/9/2025,1802 - Escrow Real Estate Taxes,,"45,771.00",Laguna Place
6/9/2025,1802 - Escrow Real Estate Taxes,,"37,449.00",Grove at Temple Terrace
6/9/2025,1802 - Escrow Real Estate Taxes,,"49,602.45",Buena Vista
6/9/2025,1802 - Escrow Real Estate Taxes,,957.2,Infinity Gardens Apartments LLC
6/10/2025,1802 - Escrow Real Estate Taxes,,"9,985.11","Infinity Magnolia 2, LLC"
6/6/2025,1805 - Escrow Replacement Reserve,,"5,369.58",Clear Lake Palms
6/6/2025,1805 - Escrow Replacement Reserve,,"4,505.75",South Bay Plantation
6/6/2025,1805 - Escrow Replacement Reserve,,"8,835.83",The Standard at 2690
6/6/2025,1805 - Escrow Replacement Reserve,,"5,023.00","Infinity Reserve at Waters, LLC"
6/9/2025,1805 - Escrow Replacement Reserve,,"2,173.33",Woodridge Manor
6/9/2025,1805 - Escrow Replacement Reserve,,"4,094.00",Infinity Las Casitas Apartments LLC
6/9/2025,1805 - Escrow Replacement Reserve,,"5,593.50",Azure Villas
6/9/2025,1805 - Escrow Replacement Reserve,,"2,640.00",Roselea Manor Apartments
6/9/2025,1805 - Escrow Replacement Reserve,,"6,875.00",Parc Place Villas
6/9/2025,1805 - Escrow Replacement Reserve,,"4,500.00",Laguna Place
6/9/2025,1805 - Escrow Replacement Reserve,,"4,065.00",Grove at Temple Terrace
6/9/2025,1805 - Escrow Replacement Reserve,,"4,940.00",Buena Vista
6/9/2025,1805 - Escrow Replacement Reserve,,526.17,Infinity Gardens Apartments LLC
6/10/2025,1805 - Escrow Replacement Reserve,,"3,233.00","Infinity Magnolia 2, LLC"
6/17/2025,1805 - Escrow Replacement Reserve,"13,428.98",,South Bay Plantation
6/18/2025,1805 - Escrow Replacement Reserve,"10,326.15",,Roselea Manor Apartments
6/26/2025,1805 - Escrow Replacement Reserve,"18,513.43",,The Standard at 2690
6/3/2025,1813 - Guarantee Deposit Utilities Accounts,26.54,,The Oaks Apartments
6/3/2025,1813 - Guarantee Deposit Utilities Accounts,40.17,,The Oaks Apartments
6/3/2025,1813 - Guarantee Deposit Utilities Accounts,14.54,,The Oaks Apartments
6/6/2025,1813 - Guarantee Deposit Utilities Accounts,,100,Clear Lake Palms
6/13/2025,1813 - Guarantee Deposit Utilities Accounts,,100,South Bay Plantation
6/10/2025,1846 - Escrow Taxes Woodridge Apartments,957.2,,Woodridge Manor
6/10/2025,1848 - Escrow Insurance Woodridge Apartments,727.53,,Woodridge Manor
6/10/2025,1850 - Escrow Replacement Reserve Woodridge Apartments,526.17,,Woodridge Manor
6/9/2025,1860 - Other Escrow Las Casitas,,"25,460.53",Infinity Las Casitas Apartments LLC
6/2/2025,2101 - Allocated Security Deposit,500,,Infinity Magnolia LLC
6/2/2025,2101 - Allocated Security Deposit,,"1,200.00",Parc Place Villas
6/2/2025,2101 - Allocated Security Deposit,"1,200.00",,Parc Place Villas
6/2/2025,2101 - Allocated Security Deposit,500,,Buena Vista
6/2/2025,2101 - Allocated Security Deposit,"1,000.00",,Royal Manor
6/2/2025,2101 - Allocated Security Deposit,200,,Royal Manor
6/2/2025,2101 - Allocated Security Deposit,"1,000.00",,Parc Place Villas
6/2/2025,2101 - Allocated Security Deposit,450,,Parc Place Villas
6/2/2025,2101 - Allocated Security Deposit,"1,000.00",,Parc Place Villas
6/2/2025,2101 - Allocated Security Deposit,200,,Parc Place Villas
6/2/2025,2101 - Allocated Security Deposit,500,,Infinity Magnolia LLC
6/2/2025,2101 - Allocated Security Deposit,15,,Laguna Place
6/2/2025,2101 - Allocated Security Deposit,"1,000.00",,Castle Creek Apartments
6/2/2025,2101 - Allocated Security Deposit,149,,Castle Creek Apartments
6/2/2025,2101 - Allocated Security Deposit,,650,South Bay Plantation
6/2/2025,2101 - Allocated Security Deposit,650,,South Bay Plantation
6/2/2025,2101 - Allocated Security Deposit,700,,"Infinity Reserve at Waters, LLC"
6/2/2025,2101 - Allocated Security Deposit,"1,150.00",,Roselea Manor Apartments
6/2/2025,2101 - Allocated Security Deposit,500,,Infinity Magnolia LLC
6/2/2025,2101 - Allocated Security Deposit,"1,000.00",,Parc Place Villas
6/2/2025,2101 - Allocated Security Deposit,150,,Parc Place Villas
6/2/2025,2101 - Allocated Security Deposit,500,,Buena Vista
6/2/2025,2101 - Allocated Security Deposit,500,,"Infinity Magnolia 2, LLC"
6/2/2025,2101 - Allocated Security Deposit,,"1,475.00",Laguna Place
6/2/2025,2101 - Allocated Security Deposit,500,,Buena Vista
6/2/2025,2101 - Allocated Security Deposit,,"1,075.00",Royal Manor
6/2/2025,2101 - Allocated Security Deposit,500,,Infinity Las Casitas Apartments LLC
6/3/2025,2101 - Allocated Security Deposit,700,,"Infinity Reserve at Waters, LLC"
6/3/2025,2101 - Allocated Security Deposit,,500,"Infinity Reserve at Waters, LLC"
6/3/2025,2101 - Allocated Security Deposit,,"1,150.00",Parc Place Villas
6/3/2025,2101 - Allocated Security Deposit,"1,000.00",,South Bay Plantation
6/3/2025,2101 - Allocated Security Deposit,500,,South Bay Plantation
6/3/2025,2101 - Allocated Security Deposit,"2,150.00",,South Bay Plantation
6/3/2025,2101 - Allocated Security Deposit,15,,Roselea Manor Apartments
6/3/2025,2101 - Allocated Security Deposit,,500,"Infinity Reserve at Waters, LLC"
6/3/2025,2101 - Allocated Security Deposit,500,,Infinity Magnolia LLC
6/3/2025,2101 - Allocated Security Deposit,,"1,325.00",Parc Place Villas
6/3/2025,2101 - Allocated Security Deposit,15,,Laguna Place
6/3/2025,2101 - Allocated Security Deposit,500,,Buena Vista
6/3/2025,2101 - Allocated Security Deposit,,500,"Infinity Reserve at Waters, LLC"
6/3/2025,2101 - Allocated Security Deposit,,"1,700.00",Laguna Place
6/3/2025,2101 - Allocated Security Deposit,500,,"Infinity Magnolia 2, LLC"
6/3/2025,2101 - Allocated Security Deposit,,"1,645.00",Luna At Hollywood
6/3/2025,2101 - Allocated Security Deposit,500,,Luna At Hollywood
6/3/2025,2101 - Allocated Security Deposit,500,,Luna At Hollywood
6/3/2025,2101 - Allocated Security Deposit,500,,Luna At Hollywood
6/3/2025,2101 - Allocated Security Deposit,500,,Luna At Hollywood
6/3/2025,2101 - Allocated Security Deposit,150,,Luna At Hollywood
6/4/2025,2101 - Allocated Security Deposit,,"1,775.00",Clear Lake Palms
6/4/2025,2101 - Allocated Security Deposit,,450,Parc Place Villas
6/4/2025,2101 - Allocated Security Deposit,,500,Infinity Magnolia LLC
6/4/2025,2101 - Allocated Security Deposit,500,,Infinity Magnolia LLC
6/4/2025,2101 - Allocated Security Deposit,,"1,030.00",South Bay Plantation
6/4/2025,2101 - Allocated Security Deposit,,"1,700.00",South Bay Plantation
6/5/2025,2101 - Allocated Security Deposit,,"1,000.00",Clear Lake Palms
6/5/2025,2101 - Allocated Security Deposit,,"1,000.00",Clear Lake Palms
6/5/2025,2101 - Allocated Security Deposit,,500,Buena Vista
6/5/2025,2101 - Allocated Security Deposit,,"1,525.00",Clear Lake Palms
6/5/2025,2101 - Allocated Security Deposit,,"1,865.00",Clear Lake Palms
6/5/2025,2101 - Allocated Security Deposit,,500,Buena Vista
6/5/2025,2101 - Allocated Security Deposit,,"1,675.00",South Bay Plantation
6/5/2025,2101 - Allocated Security Deposit,,"1,800.00",South Bay Plantation
6/5/2025,2101 - Allocated Security Deposit,362.5,,Azure Villas
6/6/2025,2101 - Allocated Security Deposit,500,,Infinity Magnolia LLC
6/6/2025,2101 - Allocated Security Deposit,,700,"Infinity Reserve at Waters, LLC"
6/6/2025,2101 - Allocated Security Deposit,,700,"Infinity Reserve at Waters, LLC"
6/6/2025,2101 - Allocated Security Deposit,700,,"Infinity Reserve at Waters, LLC"
6/6/2025,2101 - Allocated Security Deposit,,500,"Infinity Reserve at Waters, LLC"
6/6/2025,2101 - Allocated Security Deposit,,500,"Infinity Reserve at Waters, LLC"
6/6/2025,2101 - Allocated Security Deposit,50,,Roselea Manor Apartments
6/6/2025,2101 - Allocated Security Deposit,100,,Roselea Manor Apartments
6/6/2025,2101 - Allocated Security Deposit,500,,Roselea Manor Apartments
6/6/2025,2101 - Allocated Security Deposit,500,,Roselea Manor Apartments
6/6/2025,2101 - Allocated Security Deposit,,500,"Infinity Reserve at Waters, LLC"
6/6/2025,2101 - Allocated Security Deposit,500,,"Infinity Reserve at Waters, LLC"
6/6/2025,2101 - Allocated Security Deposit,200,,"Infinity Reserve at Waters, LLC"
6/6/2025,2101 - Allocated Security Deposit,,500,Infinity Magnolia LLC
6/6/2025,2101 - Allocated Security Deposit,,500,Infinity Magnolia LLC
6/6/2025,2101 - Allocated Security Deposit,,500,Infinity Magnolia LLC
6/6/2025,2101 - Allocated Security Deposit,,500,Infinity Magnolia LLC
6/6/2025,2101 - Allocated Security Deposit,,500,Infinity Magnolia LLC
6/6/2025,2101 - Allocated Security Deposit,500,,Infinity Magnolia LLC
6/6/2025,2101 - Allocated Security Deposit,"1,000.00",,Parc Place Villas
6/6/2025,2101 - Allocated Security Deposit,350,,Parc Place Villas
6/6/2025,2101 - Allocated Security Deposit,,500,Buena Vista
6/6/2025,2101 - Allocated Security Deposit,700,,"Infinity Reserve at Waters, LLC"
6/6/2025,2101 - Allocated Security Deposit,,"1,375.00",The Standard at 2690
6/6/2025,2101 - Allocated Security Deposit,280,,"Infinity Reserve at Waters, LLC"
6/6/2025,2101 - Allocated Security Deposit,420,,"Infinity Reserve at Waters, LLC"
6/6/2025,2101 - Allocated Security Deposit,,700,"Infinity Reserve at Waters, LLC"
6/6/2025,2101 - Allocated Security Deposit,700,,"Infinity Reserve at Waters, LLC"
6/6/2025,2101 - Allocated Security Deposit,500,,"Infinity Reserve at Waters, LLC"
6/6/2025,2101 - Allocated Security Deposit,200,,"Infinity Reserve at Waters, LLC"
6/6/2025,2101 - Allocated Security Deposit,500,,Luna At Hollywood
6/6/2025,2101 - Allocated Security Deposit,500,,Luna At Hollywood
6/6/2025,2101 - Allocated Security Deposit,500,,Luna At Hollywood
6/6/2025,2101 - Allocated Security Deposit,500,,Luna At Hollywood
6/6/2025,2101 - Allocated Security Deposit,150,,Luna At Hollywood
6/6/2025,2101 - Allocated Security Deposit,"1,000.00",,Parc Place Villas
6/6/2025,2101 - Allocated Security Deposit,200,,Parc Place Villas
6/6/2025,2101 - Allocated Security Deposit,,"1,249.00",Buena Vista
6/6/2025,2101 - Allocated Security Deposit,,500,Parc Place Villas
6/6/2025,2101 - Allocated Security Deposit,,"1,830.00",Parc Place Villas
6/6/2025,2101 - Allocated Security Deposit,,"1,250.00",Parc Place Villas
6/6/2025,2101 - Allocated Security Deposit,,500,"Infinity Magnolia 2, LLC"
6/9/2025,2101 - Allocated Security Deposit,5,,"Infinity Reserve at Waters, LLC"
6/9/2025,2101 - Allocated Security Deposit,500,,"Infinity Reserve at Waters, LLC"
6/9/2025,2101 - Allocated Security Deposit,195,,"Infinity Reserve at Waters, LLC"
6/9/2025,2101 - Allocated Security Deposit,,500,Buena Vista
6/9/2025,2101 - Allocated Security Deposit,30,,Laguna Place
6/9/2025,2101 - Allocated Security Deposit,,"2,150.00",South Bay Plantation
6/9/2025,2101 - Allocated Security Deposit,"1,000.00",,The Standard at 2690
6/9/2025,2101 - Allocated Security Deposit,"1,000.00",,The Standard at 2690
6/9/2025,2101 - Allocated Security Deposit,25,,The Standard at 2690
6/9/2025,2101 - Allocated Security Deposit,500,,Woodridge Manor
6/9/2025,2101 - Allocated Security Deposit,30,,Laguna Place
6/10/2025,2101 - Allocated Security Deposit,,"1,295.00",Luna At Hollywood
6/10/2025,2101 - Allocated Security Deposit,,850,"Infinity Reserve at Waters, LLC"
6/10/2025,2101 - Allocated Security Deposit,,500,Buena Vista
6/10/2025,2101 - Allocated Security Deposit,,500,Infinity Las Casitas Apartments LLC
6/10/2025,2101 - Allocated Security Deposit,500,,Infinity Las Casitas Apartments LLC
6/10/2025,2101 - Allocated Security Deposit,,300,Infinity Las Casitas Apartments LLC
6/11/2025,2101 - Allocated Security Deposit,200,,"Infinity Reserve at Waters, LLC"
6/11/2025,2101 - Allocated Security Deposit,500,,"Infinity Reserve at Waters, LLC"
6/11/2025,2101 - Allocated Security Deposit,,500,Infinity Las Casitas Apartments LLC
6/11/2025,2101 - Allocated Security Deposit,500,,Infinity Las Casitas Apartments LLC
6/11/2025,2101 - Allocated Security Deposit,,"2,050.00",Luna At Hollywood
6/11/2025,2101 - Allocated Security Deposit,,"1,000.00",Clear Lake Palms
6/11/2025,2101 - Allocated Security Deposit,"1,000.00",,Grove at Temple Terrace
6/11/2025,2101 - Allocated Security Deposit,475,,Grove at Temple Terrace
6/12/2025,2101 - Allocated Security Deposit,,"1,700.00",Lakeside Condominiums
6/12/2025,2101 - Allocated Security Deposit,"1,700.00",,Lakeside Condominiums
6/12/2025,2101 - Allocated Security Deposit,,"1,775.00",Luna At Hollywood
6/12/2025,2101 - Allocated Security Deposit,,500,"Infinity Magnolia 2, LLC"
6/12/2025,2101 - Allocated Security Deposit,500,,"Infinity Magnolia 2, LLC"
6/12/2025,2101 - Allocated Security Deposit,,"1,025.00","Infinity Magnolia 2, LLC"
6/12/2025,2101 - Allocated Security Deposit,500,,Infinity Magnolia LLC
6/12/2025,2101 - Allocated Security Deposit,,500,Infinity Magnolia LLC
6/12/2025,2101 - Allocated Security Deposit,"1,000.00",,Grove at Temple Terrace
6/12/2025,2101 - Allocated Security Deposit,425,,Grove at Temple Terrace
6/12/2025,2101 - Allocated Security Deposit,50,,Grove at Temple Terrace
6/13/2025,2101 - Allocated Security Deposit,500,,Buena Vista
6/13/2025,2101 - Allocated Security Deposit,480,,"Infinity Reserve at Waters, LLC"
6/13/2025,2101 - Allocated Security Deposit,220,,"Infinity Reserve at Waters, LLC"
6/13/2025,2101 - Allocated Security Deposit,,"1,385.00",Laguna Place
6/13/2025,2101 - Allocated Security Deposit,"1,000.00",,University Townhomes
6/13/2025,2101 - Allocated Security Deposit,200,,University Townhomes
6/13/2025,2101 - Allocated Security Deposit,,500,Infinity Magnolia LLC
6/13/2025,2101 - Allocated Security Deposit,,"1,325.00",Parc Place Villas
6/13/2025,2101 - Allocated Security Deposit,,250,Infinity Magnolia LLC
6/13/2025,2101 - Allocated Security Deposit,"1,000.00",,Midway Manor Apartments
6/13/2025,2101 - Allocated Security Deposit,200,,Midway Manor Apartments
6/13/2025,2101 - Allocated Security Deposit,500,,Buena Vista
6/13/2025,2101 - Allocated Security Deposit,500,,Infinity Las Casitas Apartments LLC
6/16/2025,2101 - Allocated Security Deposit,"1,325.00",,Grove at Temple Terrace
6/16/2025,2101 - Allocated Security Deposit,,"1,450.00",Azure Villas
6/16/2025,2101 - Allocated Security Deposit,"1,575.00",,Clear Lake Palms
6/16/2025,2101 - Allocated Security Deposit,500,,Royal Manor
6/16/2025,2101 - Allocated Security Deposit,500,,Royal Manor
6/16/2025,2101 - Allocated Security Deposit,75,,Royal Manor
6/16/2025,2101 - Allocated Security Deposit,,"1,900.00",Lakeside Condominiums
6/17/2025,2101 - Allocated Security Deposit,500,,"Infinity Magnolia 2, LLC"
6/17/2025,2101 - Allocated Security Deposit,,"1,750.00",Azure Villas
6/17/2025,2101 - Allocated Security Deposit,30,,Laguna Place
6/17/2025,2101 - Allocated Security Deposit,15,,Laguna Place
6/18/2025,2101 - Allocated Security Deposit,130,,Laguna Place
6/18/2025,2101 - Allocated Security Deposit,575,,Laguna Place
6/18/2025,2101 - Allocated Security Deposit,285,,Laguna Place
6/18/2025,2101 - Allocated Security Deposit,295,,Laguna Place
6/18/2025,2101 - Allocated Security Deposit,"1,585.00",,Laguna Place
6/18/2025,2101 - Allocated Security Deposit,,"1,900.00",Lakeside Condominiums
6/18/2025,2101 - Allocated Security Deposit,,"1,269.00",Midway Manor Apartments
6/20/2025,2101 - Allocated Security Deposit,"1,000.00",,Parc Place Villas
6/20/2025,2101 - Allocated Security Deposit,450,,Parc Place Villas
6/20/2025,2101 - Allocated Security Deposit,500,,"Infinity Magnolia 2, LLC"
6/20/2025,2101 - Allocated Security Deposit,500,,"Infinity Magnolia 2, LLC"
6/20/2025,2101 - Allocated Security Deposit,"1,000.00",,Grove at Temple Terrace
6/20/2025,2101 - Allocated Security Deposit,225,,Grove at Temple Terrace
6/20/2025,2101 - Allocated Security Deposit,,"2,700.00",Laguna Place
6/20/2025,2101 - Allocated Security Deposit,,"2,250.00",Lakeside Condominiums
6/20/2025,2101 - Allocated Security Deposit,,"2,250.00",Lakeside Condominiums
6/20/2025,2101 - Allocated Security Deposit,500,,Clear Lake Palms
6/20/2025,2101 - Allocated Security Deposit,500,,Clear Lake Palms
6/20/2025,2101 - Allocated Security Deposit,500,,Clear Lake Palms
6/20/2025,2101 - Allocated Security Deposit,275,,Clear Lake Palms
6/20/2025,2101 - Allocated Security Deposit,230,,"Infinity Reserve at Waters, LLC"
6/20/2025,2101 - Allocated Security Deposit,470,,"Infinity Reserve at Waters, LLC"
6/20/2025,2101 - Allocated Security Deposit,,"1,700.00",Infinity Las Casitas Apartments LLC
6/23/2025,2101 - Allocated Security Deposit,,"1,450.00",Parc Place Villas
6/23/2025,2101 - Allocated Security Deposit,500,,University Townhomes
6/23/2025,2101 - Allocated Security Deposit,500,,University Townhomes
6/23/2025,2101 - Allocated Security Deposit,50,,University Townhomes
6/23/2025,2101 - Allocated Security Deposit,,"1,350.00",Roselea Manor Apartments
6/23/2025,2101 - Allocated Security Deposit,,825,Roselea Manor Apartments
6/23/2025,2101 - Allocated Security Deposit,,"1,600.00",Lakeside Condominiums
6/24/2025,2101 - Allocated Security Deposit,,500,"Infinity Reserve at Waters, LLC"
6/24/2025,2101 - Allocated Security Deposit,,500,Buena Vista
6/24/2025,2101 - Allocated Security Deposit,,"1,600.00",Buena Vista
6/24/2025,2101 - Allocated Security Deposit,50,,Luna At Hollywood
6/24/2025,2101 - Allocated Security Deposit,50,,Luna At Hollywood
6/24/2025,2101 - Allocated Security Deposit,25,,Luna At Hollywood
6/24/2025,2101 - Allocated Security Deposit,275,,Luna At Hollywood
6/24/2025,2101 - Allocated Security Deposit,"1,000.00",,Parc Place Villas
6/24/2025,2101 - Allocated Security Deposit,450,,Parc Place Villas
6/24/2025,2101 - Allocated Security Deposit,"1,000.00",,The Standard at 2690
6/24/2025,2101 - Allocated Security Deposit,837.5,,The Standard at 2690
6/24/2025,2101 - Allocated Security Deposit,400,,Woodridge Manor
6/25/2025,2101 - Allocated Security Deposit,,"1,875.00",Buena Vista
6/25/2025,2101 - Allocated Security Deposit,"1,875.00",,Buena Vista
6/25/2025,2101 - Allocated Security Deposit,500,,Buena Vista
6/25/2025,2101 - Allocated Security Deposit,500,,Buena Vista
6/25/2025,2101 - Allocated Security Deposit,"1,575.00",,Clear Lake Palms
6/25/2025,2101 - Allocated Security Deposit,500,,Lakeside Condominiums
6/25/2025,2101 - Allocated Security Deposit,500,,Lakeside Condominiums
6/25/2025,2101 - Allocated Security Deposit,400,,Lakeside Condominiums
6/25/2025,2101 - Allocated Security Deposit,500,,Buena Vista
6/25/2025,2101 - Allocated Security Deposit,"1,000.00",,Lakeside Condominiums
6/25/2025,2101 - Allocated Security Deposit,400,,Lakeside Condominiums
6/25/2025,2101 - Allocated Security Deposit,500,,University Townhomes
6/25/2025,2101 - Allocated Security Deposit,500,,University Townhomes
6/25/2025,2101 - Allocated Security Deposit,50,,University Townhomes
6/25/2025,2101 - Allocated Security Deposit,,"1,675.00",South Bay Plantation
6/25/2025,2101 - Allocated Security Deposit,"1,000.00",,NEW PRACTICE COMPANY
6/25/2025,2101 - Allocated Security Deposit,100,,NEW PRACTICE COMPANY
6/25/2025,2101 - Allocated Security Deposit,100,,NEW PRACTICE COMPANY
6/26/2025,2101 - Allocated Security Deposit,,"1,100.00",Infinity Gardens Apartments LLC
6/26/2025,2101 - Allocated Security Deposit,"1,000.00",,The Standard at 2690
6/26/2025,2101 - Allocated Security Deposit,375,,The Standard at 2690
6/26/2025,2101 - Allocated Security Deposit,,"1,865.00",Clear Lake Palms
6/26/2025,2101 - Allocated Security Deposit,"1,865.00",,Clear Lake Palms
6/26/2025,2101 - Allocated Security Deposit,,"1,500.00",Lakeside Condominiums
6/26/2025,2101 - Allocated Security Deposit,,"1,700.00",Lakeside Condominiums
6/26/2025,2101 - Allocated Security Deposit,,"2,000.00",Lakeside Condominiums
6/26/2025,2101 - Allocated Security Deposit,,"1,400.00",Lakeside Condominiums
6/26/2025,2101 - Allocated Security Deposit,,"1,100.00",University Townhomes
6/26/2025,2101 - Allocated Security Deposit,,"1,100.00",University Townhomes
6/26/2025,2101 - Allocated Security Deposit,,"1,200.00",University Townhomes
6/27/2025,2101 - Allocated Security Deposit,,"1,200.00",Parc Place Villas
6/27/2025,2101 - Allocated Security Deposit,,500,"Infinity Magnolia 2, LLC"
6/27/2025,2101 - Allocated Security Deposit,500,,Laguna Place
6/27/2025,2101 - Allocated Security Deposit,500,,Laguna Place
6/27/2025,2101 - Allocated Security Deposit,285,,Laguna Place
6/27/2025,2101 - Allocated Security Deposit,"1,000.00",,Roselea Manor Apartments
6/27/2025,2101 - Allocated Security Deposit,150,,Roselea Manor Apartments
6/27/2025,2101 - Allocated Security Deposit,"1,200.00",,NEW PRACTICE COMPANY
6/27/2025,2101 - Allocated Security Deposit,,700,"Infinity Reserve at Waters, LLC"
6/27/2025,2101 - Allocated Security Deposit,500,,NEW PRACTICE COMPANY
6/27/2025,2101 - Allocated Security Deposit,500,,NEW PRACTICE COMPANY
6/27/2025,2101 - Allocated Security Deposit,500,,NEW PRACTICE COMPANY
6/27/2025,2101 - Allocated Security Deposit,"1,000.00",,Laguna Place
6/27/2025,2101 - Allocated Security Deposit,385,,Laguna Place
6/27/2025,2101 - Allocated Security Deposit,25,,Woodridge Manor
6/27/2025,2101 - Allocated Security Deposit,25,,Woodridge Manor
6/27/2025,2101 - Allocated Security Deposit,450,,Woodridge Manor
6/27/2025,2101 - Allocated Security Deposit,750,,Lakeside Condominiums
6/27/2025,2101 - Allocated Security Deposit,"1,000.00",,Lakeside Condominiums
6/27/2025,2101 - Allocated Security Deposit,,"2,350.00",Laguna Place
6/27/2025,2101 - Allocated Security Deposit,"1,000.00",,Parc Place Villas
6/27/2025,2101 - Allocated Security Deposit,,"1,900.00",Laguna Place
6/27/2025,2101 - Allocated Security Deposit,450,,Parc Place Villas
6/27/2025,2101 - Allocated Security Deposit,"1,000.00",,Laguna Place
6/27/2025,2101 - Allocated Security Deposit,285,,Laguna Place
6/27/2025,2101 - Allocated Security Deposit,"1,865.00",,Clear Lake Palms
6/28/2025,2101 - Allocated Security Deposit,,"1,100.00",University Townhomes
6/28/2025,2101 - Allocated Security Deposit,,"1,100.00",University Townhomes
6/28/2025,2101 - Allocated Security Deposit,,"1,100.00",University Townhomes
6/29/2025,2101 - Allocated Security Deposit,,250,Buena Vista
6/30/2025,2101 - Allocated Security Deposit,,500,"Infinity Reserve at Waters, LLC"
6/30/2025,2101 - Allocated Security Deposit,,"1,900.00",South Bay Plantation
6/30/2025,2101 - Allocated Security Deposit,,300,Grove at Temple Terrace
6/30/2025,2101 - Allocated Security Deposit,,"1,700.00",South Bay Plantation
6/30/2025,2101 - Allocated Security Deposit,,"1,150.00",Roselea Manor Apartments
6/30/2025,2101 - Allocated Security Deposit,"1,000.00",,NEW PRACTICE COMPANY
6/30/2025,2101 - Allocated Security Deposit,500,,NEW PRACTICE COMPANY
6/30/2025,2101 - Allocated Security Deposit,500,,NEW PRACTICE COMPANY
6/30/2025,2101 - Allocated Security Deposit,500,,NEW PRACTICE COMPANY
6/30/2025,2101 - Allocated Security Deposit,200,,NEW PRACTICE COMPANY
