Date,GL Account,Credit,Debit,Property Name
06/04/2025,1150 - OPERATING CASH IN BANK,9.05,,The Oaks Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,6.03,,Collins Shopping Plaza
06/04/2025,1150 - OPERATING CASH IN BANK,2.59,,"Infinity Harding, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,1.72,,"Infinity Highland Oaks, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,1.72,,Zuli Shopping Plaza
06/04/2025,1150 - OPERATING CASH IN BANK,0.86,,INFINITY MAJESTIC PH LLC
06/04/2025,1150 - OPERATING CASH IN BANK,0.43,,Infinity Normans LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,300.00,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,575.00",Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,160.00,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,206.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,000.00",Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,150.00,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,96.00,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,7.00,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,45.00,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,840.00",Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,900.00,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,075.00",Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,2.00,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,300.00",The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,25.00,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,500.00,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,400.00",Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,500.00,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,500.00,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,885.00",Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,365.00,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,700.00",South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,487.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,500.00,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,"2,250.00",Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,45.00,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,675.00",Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,500.00,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Grove at Temple Terrace
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Grove at Temple Terrace
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,474.50",Grove at Temple Terrace
06/04/2025,1150 - OPERATING CASH IN BANK,,35.00,Grove at Temple Terrace
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,450.00",Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Luna At Hollywood
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Luna At Hollywood
06/04/2025,1150 - OPERATING CASH IN BANK,,"2,275.00",Luna At Hollywood
06/04/2025,1150 - OPERATING CASH IN BANK,,377.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,850.00,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,"2,448.82",Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,302.77,,Infinity Gardens Apartments LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,1.26,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,153.00,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,6.67,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,"Infinity Reserve at Waters, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,"Infinity Reserve at Waters, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,250.00","Infinity Reserve at Waters, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,550.00",Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,99.00,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,50.00,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Roselea Manor Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Roselea Manor Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,150.00",Roselea Manor Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,775.00",Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,"2,050.00",Luna At Hollywood
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Luna At Hollywood
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Luna At Hollywood
06/04/2025,1150 - OPERATING CASH IN BANK,,85.00,Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,800.00",Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,615.00",Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,201.57",Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,283.43,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,918.14,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,300.00",Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,825.00",Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Las Casitas Apartments LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Las Casitas Apartments LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,300.00",Infinity Las Casitas Apartments LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,85.00,Infinity Las Casitas Apartments LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,275.00",The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,2.00,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,25.00,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,750.00",Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,000.00",The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,450.00",The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,2.00,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,25.00,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,875.00,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,2.00,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,25.00,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,"Infinity Reserve at Waters, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,"Infinity Reserve at Waters, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,175.00","Infinity Reserve at Waters, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,959.00,Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,65.00,Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,25.00,Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,"Infinity Reserve at Waters, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,"Infinity Reserve at Waters, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,050.00","Infinity Reserve at Waters, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,37.50,Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,500.00,Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,30.00,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,35.00,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,"2,070.00",South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,150.00",Roselea Manor Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Roselea Manor Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Roselea Manor Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,500.00,Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,397.50,Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,65.00,Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,25.00,Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,025.00",Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,7.50,Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,250.00",Roselea Manor Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Roselea Manor Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Roselea Manor Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,900.00",Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,900.00",Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,900.00",South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,35.00,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,"2,075.00",Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,000.00",Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,900.00",Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,350.00",Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,000.00",Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,800.00,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,99.00,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,175.00","Infinity Reserve at Waters, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,"Infinity Reserve at Waters, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,"Infinity Reserve at Waters, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,850.00,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,575.00",Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,450.00",Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,850.00,"Infinity Magnolia 2, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,"Infinity Magnolia 2, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,"Infinity Magnolia 2, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,"2,075.00",Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,775.00",Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,487.50",Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,410.00,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,000.00",Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,900.00",South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,415.00",Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,"2,050.00",Luna At Hollywood
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Luna At Hollywood
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Luna At Hollywood
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,375.00",The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,2.00,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,25.00,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,"2,150.00",South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,328.00,Royal Manor
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,214.00,Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,850.00,"Infinity Magnolia 2, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,"Infinity Magnolia 2, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,"Infinity Magnolia 2, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,900.00,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,753.00,Royal Manor
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,"2,150.00",South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,900.00",South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,446.00",Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,4.00,Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,075.00",Luna At Hollywood
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Luna At Hollywood
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Luna At Hollywood
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Las Casitas Apartments LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Las Casitas Apartments LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,500.00",Infinity Las Casitas Apartments LLC
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Luna At Hollywood
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Luna At Hollywood
06/04/2025,1150 - OPERATING CASH IN BANK,,"2,275.00",Luna At Hollywood
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,65.00,Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,25.00,Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,500.00",Azure Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,700.00",South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,525.00",The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,2.00,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,25.00,The Standard at 2690
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,450.00",Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,885.00",Laguna Place
06/04/2025,1150 - OPERATING CASH IN BANK,,674.50,Grove at Temple Terrace
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,900.00",Lakeside Condominiums
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,240.00",Grove at Temple Terrace
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Grove at Temple Terrace
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Grove at Temple Terrace
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,865.00",Clear Lake Palms
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,"Infinity Reserve at Waters, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,"Infinity Reserve at Waters, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,020.00","Infinity Reserve at Waters, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,450.00",Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,200.00",Parc Place Villas
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,100.00",Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Castle Creek Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,600.00",Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,99.00,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,000.00","Infinity Magnolia 2, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,9.50,"Infinity Magnolia 2, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,3.00,"Infinity Magnolia 2, LLC"
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,"1,252.00",Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,94.00,Buena Vista
06/04/2025,1150 - OPERATING CASH IN BANK,,215.00,Midway Manor Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,50.00,Midway Manor Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,4.00,Midway Manor Apartments
06/04/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
06/04/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
