Date,GL Account,Credit,Debit,Property Name
05/09/2025,1150 - OPERATING CASH IN BANK,510.63,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,510.63,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,240.80,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,"1,201.70",,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,"1,039.53",,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,611.68,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,578.00,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,240.80,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,256.93,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,135.00,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,100.00,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,155.00,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,100.00,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,125.00,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,150.00,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,140.00,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,600.00,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,450.00,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,"3,550.00",,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,59.95,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,200.00,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,130.00,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,130.00,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,110.00,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,,500.00,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,,930.00,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,,55.00,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,,17.00,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,,26.00,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,"1,752.42",,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,30.87,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,30.87,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,387.00,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,123.50,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,432.24,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,448.93,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,,408.50,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,850.00,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,60.19,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,159.77,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,63.41,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,300.00,,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,"1,499.00",,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,"2,820.44",,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,"8,224.44",,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,230.00,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,280.00,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,510.00,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,280.00,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,280.00,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,230.00,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,885.00,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,280.00,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,280.00,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,230.00,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,430.00,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,,70.00,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,"7,225.00",,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,,300.00,Infinity Magnolia LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,300.00,Infinity Magnolia LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,15.00,Infinity Magnolia LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,150.00,Infinity Magnolia LLC
05/09/2025,1150 - OPERATING CASH IN BANK,139.10,,The Oaks Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,78.00,,The Oaks Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,"1,567.54",,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,76.24,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,152.53,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,145.18,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,612.53,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,409.84,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,87.37,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,390.34,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,59.35,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,85.32,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,300.88,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,300.88,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,385.25,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,33.00,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,266.87,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,178.66,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,239.29,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,125.98,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,107.04,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,245.83,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,137.21,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,"7,000.00",,The Oaks Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,"6,500.00",,The Oaks Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,"1,000.00",,The Oaks Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,,70.00,Laguna Place
05/09/2025,1150 - OPERATING CASH IN BANK,266.00,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,,"1,000.00","Infinity Magnolia 2, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,,10.50,"Infinity Magnolia 2, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,,4.50,"Infinity Magnolia 2, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,,150.00,"Infinity Magnolia 2, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,"1,254.58",,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,"1,254.58",,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,"1,254.58",,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,665.01,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,,75.00,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,248.75,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,248.75,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,248.75,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,248.75,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,298.75,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,298.75,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,298.75,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,298.75,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,754.00,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,250.00,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,155.00,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,492.00,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,,15.00,South Bay Plantation
05/09/2025,1150 - OPERATING CASH IN BANK,"1,725.00",,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,"1,965.00",,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,285.00,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,195.00,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,235.00,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,185.00,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,50.00,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,125.00,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,100.00,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,100.00,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,,800.00,Azure Villas
05/09/2025,1150 - OPERATING CASH IN BANK,642.00,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,642.00,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,642.00,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,535.00,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,280.00,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,280.00,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,390.00,,Luna At Hollywood
05/09/2025,1150 - OPERATING CASH IN BANK,250.00,,Luna At Hollywood
05/09/2025,1150 - OPERATING CASH IN BANK,400.00,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,400.00,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,,50.00,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,,8.50,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,,4.50,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,,637.00,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,,"1,775.00",Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,,150.00,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,,5.00,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,,10.50,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,,4.50,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,,480.00,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,,500.00,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,,495.00,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,,5.00,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,,5.50,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,,4.50,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,,150.00,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,304.76,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,68.91,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,22.58,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,220.35,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,59.27,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,327.62,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,101.78,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,68.91,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,148.43,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,319.93,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,10.72,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,64.50,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,971.56,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,64.57,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,383.37,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,68.91,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,161.36,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,67.20,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,38.51,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,971.56,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,91.64,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,234.12,,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,,500.00,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,,500.00,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,514.93,,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,753.82,,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,360.10,,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,79.39,,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,69.24,,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,110.19,,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,41.99,,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,136.75,,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,377.80,,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,57.60,,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,489.52,,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,590.18,,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,,856.00,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,,75.00,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,,39.00,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,,75.00,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,,300.00,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,900.00,Infinity Magnolia LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,150.00,Infinity Magnolia LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,"1,000.00",Parc Place Villas
05/09/2025,1150 - OPERATING CASH IN BANK,,450.00,Parc Place Villas
05/09/2025,1150 - OPERATING CASH IN BANK,,10.50,Parc Place Villas
05/09/2025,1150 - OPERATING CASH IN BANK,,4.50,Parc Place Villas
05/09/2025,1150 - OPERATING CASH IN BANK,,150.00,Parc Place Villas
05/09/2025,1150 - OPERATING CASH IN BANK,45.16,,Luna At Hollywood
05/09/2025,1150 - OPERATING CASH IN BANK,64.95,,Luna At Hollywood
05/09/2025,1150 - OPERATING CASH IN BANK,"1,932.42",,Luna At Hollywood
05/09/2025,1150 - OPERATING CASH IN BANK,171.20,,Luna At Hollywood
05/09/2025,1150 - OPERATING CASH IN BANK,42.52,,Luna At Hollywood
05/09/2025,1150 - OPERATING CASH IN BANK,248.45,,Luna At Hollywood
05/09/2025,1150 - OPERATING CASH IN BANK,55.30,,Luna At Hollywood
05/09/2025,1150 - OPERATING CASH IN BANK,110.67,,Luna At Hollywood
05/09/2025,1150 - OPERATING CASH IN BANK,359.94,,Luna At Hollywood
05/09/2025,1150 - OPERATING CASH IN BANK,311.62,,Luna At Hollywood
05/09/2025,1150 - OPERATING CASH IN BANK,727.38,,Luna At Hollywood
05/09/2025,1150 - OPERATING CASH IN BANK,340.96,,Luna At Hollywood
05/09/2025,1150 - OPERATING CASH IN BANK,50.00,,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,,"1,075.00",Infinity Magnolia LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,150.00,Infinity Magnolia LLC
05/09/2025,1150 - OPERATING CASH IN BANK,65.00,,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,320.00,,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,260.00,,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,,80.50,"Infinity Magnolia 2, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,,74.50,"Infinity Magnolia 2, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,,0.10,Infinity Las Casitas Apartments LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,"1,434.00",Infinity Las Casitas Apartments LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Las Casitas Apartments LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Las Casitas Apartments LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,75.00,Infinity Las Casitas Apartments LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,0.90,Infinity Las Casitas Apartments LLC
05/09/2025,1150 - OPERATING CASH IN BANK,,70.00,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,,10.00,"Infinity Magnolia 2, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,,70.00,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,22.74,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,,500.00,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,,200.00,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,,10.50,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,,4.50,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,,285.00,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,,428.00,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,,30.00,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,,2.00,"Infinity Reserve at Waters, LLC"
05/09/2025,1150 - OPERATING CASH IN BANK,"1,863.00",,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,324.17,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,167.24,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,115.76,,Lakeside Condominiums
05/09/2025,1150 - OPERATING CASH IN BANK,,70.00,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,,70.00,South Bay Plantation
05/09/2025,1150 - OPERATING CASH IN BANK,944.34,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,52.43,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,331.86,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,384.13,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,212.93,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,138.42,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,,70.00,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,39.46,,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,"2,140.00",,Roselea Manor Apartments
05/09/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,,"1,865.00",Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,,150.00,Clear Lake Palms
05/09/2025,1150 - OPERATING CASH IN BANK,"1,021.00",,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,585.22,,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,477.92,,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,796.03,,Buena Vista
05/09/2025,1150 - OPERATING CASH IN BANK,718.88,,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,126.56,,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,126.56,,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,437.00,,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,437.00,,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,350.00,,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,530.00,,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,115.00,,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,200.00,,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,160.00,,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,250.00,,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,400.00,,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,180.00,,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,"2,138.23",,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,"2,138.23",,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,63.89,,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,242.87,,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,393.52,,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,91.98,,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,"17,343.80",,Parc Place Villas
05/09/2025,1150 - OPERATING CASH IN BANK,59.95,,Parc Place Villas
05/09/2025,1150 - OPERATING CASH IN BANK,"1,200.00",,Parc Place Villas
05/09/2025,1150 - OPERATING CASH IN BANK,400.00,,Parc Place Villas
05/09/2025,1150 - OPERATING CASH IN BANK,450.00,,Parc Place Villas
05/09/2025,1150 - OPERATING CASH IN BANK,123.60,,Parc Place Villas
05/09/2025,1150 - OPERATING CASH IN BANK,250.49,,Parc Place Villas
05/09/2025,1150 - OPERATING CASH IN BANK,"1,927.01",,Parc Place Villas
05/09/2025,1150 - OPERATING CASH IN BANK,"1,067.86",,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,"1,494.49",,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,"1,900.84",,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,393.95,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,319.93,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,828.18,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,"1,493.04",,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,"1,733.47",,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,"1,689.18",,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,"2,370.36",,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,,9.50,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,,3.00,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,,"1,625.00",Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,,150.00,Grove at Temple Terrace
05/09/2025,1150 - OPERATING CASH IN BANK,182.84,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,"1,705.85",,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,"1,705.85",,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,276.14,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,38.38,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,878.72,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,772.97,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,236.44,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,186.73,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,67.89,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,369.65,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,"1,230.50",,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,59.66,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,"1,213.18",,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,450.00,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,69.95,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,"1,082.40",,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,302.00,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,760.00,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,190.00,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,80.00,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,265.00,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,210.00,,The Standard at 2690
05/09/2025,1150 - OPERATING CASH IN BANK,70.00,,The Standard at 2690
